"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"T2WJUG6I","journalArticle","1998","Callahan, J. R.; Khatsuriya, R. R.; Hefner, R.","Web-based issue tracking for large software projects","IEEE Internet Computing","","1089-7801","10.1109/4236.722227","","Many problems are found and fixed during the development of a software system. The Project Issue Tracking System toolkit, a Web-based issue-management tool, can be used to organize issue reports during development and to communicate with different project teams around the world. The Project Issue Tracking System (PITS) is a tool that supports the IV&V effort for two major NASA projects: the Earth Observation System Data and Information System (EOSDIS) and the Earth Science Data and Information System (ESDIS). The EOSDIS IV&V effort teams several companies and organizations at several sites with Intermetrics, Inc, serving as the lead contractor. We examine the PITS Web-based mechanisms for tracking issue reports","1998-09","2016-03-14 21:39:01","2016-03-14 21:39:01","","25-33","","5","2","","","","","","","","","","","","","","","","","","","","","Communication effectiveness; computer aided software engineering; Computer errors; Databases; Earth Observation System Data and Information System; Earth Science Data and Information System; Environmental management; geophysics computing; Geoscience; Information systems; Intermetrics; Internet; issue-management tool; issue tracking; large software projects; NASA; NASA projects; Personnel; PITS; Project Issue Tracking System; scientific information systems; software development; software development management; Software tools; World Wide Web","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SS7HB58F","conferencePaper","2009","Legenhausen, M.; Pielicke, S.; Rühmkorf, J.; Wendel, H.; Schreiber, A.","RepoGuard: A Framework for Integration of Development Tools with Source Code Repositories","Global Software Engineering, 2009. ICGSE 2009. Fourth IEEE International Conference on","","","10.1109/ICGSE.2009.51","","Today modern software development is not possible without the aid of tools like version control systems, bug tracking systems or instruments that ensure the compliance with code conventions. Unfortunately, all of these tools ldquolive in their own worldrdquo, are only loosely coupled and do not interact with each other. RepoGuard addresses this problem by linking version control systems to other software development tools. It is implemented as an extension to several version control systems and provides interfaces to integrate other tools. The use of RepoGuard allows maximum control and validation of all committed resources before they are permanently stored. Additionally, RepoGuard provides communication channels in order to inform all relevant stakeholders about the failure or success of the process. Overall, RepoGuard provides simple but effective means to guarantee software quality standards in distributed development processes.","2009-07","2016-03-14 21:39:01","2016-03-14 21:39:01","","328-331","","","","","","","","","","","","","","","","","","","","","","","","Communication system control; Computer languages; Control systems; development tools; distributed development process; distributed processing; Engines; Java; Performance evaluation; Permission; Programming; RepoGuard; software development; software quality; Software tools; source code repositories; source coding; Testing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7I54HEBK","conferencePaper","2015","Izquierdo, J. L. C.; Cosentino, V.; Rolandi, B.; Bergel, A.; Cabot, J.","GiLA: GitHub label analyzer","Software Analysis, Evolution and Reengineering (SANER), 2015 IEEE 22nd International Conference on","","","10.1109/SANER.2015.7081860","","Reporting bugs, asking for new features and in general giving any kind of feedback is a common way to contribute to an Open-Source Software (OSS) project. In GitHub, the largest code hosting service for OSS, this feedback is typically expressed as new issues for the project managed by an issue-tracking system available in each new project repository. Among other features, the issue tracker allows creating and assigning labels to issues with the goal of helping the project community to better classify and manage those issues (e.g., facilitating the identification of issues for top priority components or candidate developers that could solve them). Nevertheless, as the project grows a manual browsing of the project issues is no longer feasible. In this paper we present GiLA, a tool which generates a set of visualizations to facilitate the analysis of issues in a project depending on their label-based categorization. We believe our visualizations are useful to see the most popular labels (and their relationships) in a project, identify the most active community members for those labels and compare the typical issue evolution for each label category.","2015-03","2016-03-14 21:39:02","2016-03-14 21:39:02","","479-483","","","","","","","","","","","","","","","","","","","","","","","","active community members; code hosting service; Communities; Computer architecture; Databases; GiLA; GitHub label analyzer; issue tracker; issue-tracking system; label-based categorization; open-source software project; OSS project; program visualisation; project community; Project management; project repository; public domain software; Servers; software development management; source code (software); Visualization; visualizations; Web services","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7E526DEU","conferencePaper","2014","Behl, D.; Handa, S.; Arora, A.","A bug Mining tool to identify and analyze security bugs using Naive Bayes and TF-IDF","Optimization, Reliabilty, and Information Technology (ICROIT), 2014 International Conference on","","","10.1109/ICROIT.2014.6798341","","Bug report contains a vital role during software development, However bug reports belongs to different categories such as performance, usability, security etc. This paper focuses on security bug and presents a bug mining system for the identification of security and non-security bugs using the term frequency-inverse document frequency (TF-IDF) weights and naïve bayes. We performed experiments on bug report repositories of bug tracking systems such as bugzilla and debugger. In the proposed approach we apply text mining methodology and TF-IDF on the existing historic bug report database based on the bug s description to predict the nature of the bug and to train a statistical model for manually mislabeled bug reports present in the database. The tool helps in deciding the priorities of the incoming bugs depending on the category of the bugs i.e. whether it is a security bug report or a non-security bug report, using naïve bayes. Our evaluation shows that our tool using TF-IDF is giving better results than the naïve bayes method.","2014-02","2016-03-14 21:39:02","2016-03-14 21:39:02","","294-299","","","","","","","","","","","","","","","","","","","","","","","","Bayes methods; bug; bug mining tool; bug tracking systems; Computer bugs; data mining; historic bug report database; Integrated circuit modeling; mining; Naïve Bayes; Naive Bayes method; nonsecurity bug identification; nonsecurity bug report; non-security bug report; security bug report; security bug reports; security bugs identification; security of data; software development; statistical analysis; statistical model; term frequency-inverse document frequency weights; text analysis; text mining methodology; TF-IDF; Vectors","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F94B9E4F","conferencePaper","2014","Hansson, D.","Continuous Linting with Automatic Debug","Microprocessor Test and Verification Workshop (MTV), 2014 15th International","","","10.1109/MTV.2014.25","","Lint tools analyze RTL statically and report code segments that do not comply with the selected coding guidelines. It is quick to run and as the error messages are very precise it is easy to fix the issues. It requires much less resources to fix a linting issue than to find and fix the same issue during simulation of a test. However, the large amounts of error and warning messages that the linting tools produce is a problem. Developers tend to push out linting until the very last moment just before the release. The engineers have plenty of critical test failures to attend to first, so it is a rational decision. However, this does not use the full potential of linting, because linting errors are very quick to fix, and some of the reported linting issues will be the same issues that takes much longer to debug during simulation. Pushing linting to the end of the project misses the opportunity to save a lot of time, but on the other hand developers cannot waste time by running the lint tool every now and again just-in-case they would find some good bugs. The solution is what we call continuous linting, where we combine the linting tool with an automatic debug tool of regression failures. At the start of the project we select the subset of the coding guidelines that the design must comply to. The automatic debug tool then runs the linting tool regularly, e.g. Each night, and when a linting issue is detected then the automatic debug tool sends a bug report to each individual with a list of linting errors this person has caused and in which commit they were introduced. We believe this unleashes the full potential of linting. By reporting the issues immediately to the individual that caused them instead of waiting to the end of the project, issues are fixed earlier at no extra human effort. The issues have to be fixed at some point and better sooner than later. This is all made possible by the automatic debug tool. As the engineers will fix their linting issues immediately- this will probably save time as some of the simulation bugs will be fixed faster and with less effort as more issues will be fixed due to linting error messages and fewer by manually analyzing simulation failures. In this paper we present the experience from a real ASIC project using continuous linting. We measured the number of linting issues that the automatic debug tool reported over a two month period. At the end of this period there were 0 linting issues outstanding. Had we waited until the end of the project to look at the lint issues there would have been 3617 lint issues in total to analyze. This is bound to have a significant positive effect on the project. The cost of fixing linting issues immediately by the person that just caused them is much less than for an engineer to sift through large amounts of lint errors and warnings at the end of the project.","2014-12","2016-03-14 21:39:02","2016-03-14 21:39:02","","70-72","","","","","","","","","","","","","","","","","","","","","","","","application specific integrated circuits; ASIC project; automatic debug; automatic debug tool; code segments; coding guidelines; Computer bugs; computer debugging; continuous linting; Encoding; Guidelines; IEEE Potentials; linting error messages; linting issues; linting tools; lint warnings; Manuals; program debugging; program testing; regression failures; regression testing; RTL; simulation bugs; simulation failures; software fault tolerance; Software tools; source code (software); Testing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7CR8AW3V","conferencePaper","2015","An, L.; Khomh, F.","Challenges and Issues of Mining Crash Reports","Software Analytics (SWAN), 2015 IEEE 1st International Workshop on","","","10.1109/SWAN.2015.7070480","","Automatic crash reporting tools built in many software systems allow software practitioners to understand the origin of field crashes and help them prioritise field crashes or bugs, locate erroneous files, and/or predict bugs and crash occurrences in subsequent versions of the software systems. In this paper, after illustrating the structure of crash reports in Mozilla, we discuss some techniques for mining information from crash reports, and highlight the challenges and issues of these techniques. Our aim is to raise the awareness of the research community about issues that may bias research results obtained from crash reports and provide some guidelines to address certain challenges related to mining crash reports.","2015-03","2016-03-14 21:39:04","2016-03-14 21:39:04","","5-8","","","","","","","","","","","","","","","","","","","","","","","","Algorithm design and analysis; bug report; Computer bugs; crash report; crash reporting tool; crash report mining; Databases; data mining; mining softwarerepositories.; program debugging; program testing; Software systems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6B8PITCI","conferencePaper","2010","Wang, D.; Lin, M.; Zhang, H.; Hu, H.","Detect Related Bugs from Source Code Using Bug Information","Computer Software and Applications Conference (COMPSAC), 2010 IEEE 34th Annual","","","10.1109/COMPSAC.2010.27","","Open source projects often maintain open bug repositories during development and maintenance, and the reporters often point out straightly or implicitly the reasons why bugs occur when they submit them. The comments about a bug are very valuable for developers to locate and fix the bug. Meanwhile, it is very common in large software for programmers to override or overload some methods according to the same logic. If one method causes a bug, it is obvious that other overridden or overloaded methods maybe cause related or similar bugs. In this paper, we propose and implement a tool Rebug-Detector, which detects related bugs using bug information and code features. Firstly, it extracts bug features from bug information in bug repositories; secondly, it locates bug methods from source code, and then extracts code features of bug methods; thirdly, it calculates similarities between each overridden or overloaded method and bug methods; lastly, it determines which method maybe causes potential related or similar bugs. We evaluate Rebug-Detector on an open source project: Apache Lucene-Java. Our tool totally detects 61 related bugs, including 21 real bugs and 10 suspected bugs, and it costs us about 15.5 minutes. The results show that bug features and code features extracted by our tool are useful to find real bugs in existing projects.","2010-07","2016-03-14 21:39:04","2016-03-14 21:39:04","","228-237","","","","","","","","","","","","","","","","","","","","","","","","Apache Lucene-Java; bug detection; bug features; bug information; bug repository; code features; common substring; Computer bugs; data mining; Documentation; feature extraction; Java; open source project; program debugging; Programming; public domain software; Rebug- Detector; Rebug-Detector; Software; source code; source coding","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UEBE9IWD","conferencePaper","2014","Mauša, G.; Grbac, T. G.; Bašić, B. D.","Software defect prediction with Bug-Code analyzer - A data collection tool demo","Software, Telecommunications and Computer Networks (SoftCOM), 2014 22nd International Conference on","","","10.1109/SOFTCOM.2014.7039122","","Empirical software engineering research community aims to accumulate knowledge in software engineering community based on the empirical studies on datasets obtained from the real software projects. Limiting factor to building the theory over thus accumulated knowledge is often related to dataset bias. One solution to this problem is developing a systematic data collection procedure through standard guidelines that would be available to open community and thus enable reducing data collection bias. In this paper we present a tool demonstration that implements a systematic data collection procedure for software defect prediction datasets from the open source bug tracking and the source code management repositories. Main challenging issue that the tool addresses is linking the information related to the same entity (e.g. class file) from these two sources. The tool implements interfaces to bug and source code repositories and even other tools for calculating the software metrics. Finally, it offers the user to create software defect prediction datasets even if he is unaware of all the details behind this complex task.","2014-09","2016-03-14 21:39:04","2016-03-14 21:39:04","","425-426","","","","","","","","","","","","","","","","","","","","","","","","Automated Tool; bug-code analyzer; class file; Communities; complex task; Computer bugs; Data collection; data collection bias reduction; data collection tool; empirical software engineering research community; Joining processes; Measurement; mining software repositories; open community; open source bug tracking; program debugging; program testing; public domain software; real software projects; Software; Software Defect Prediction; software defect prediction datasets; software engineering; software metrics; source code management repositories; source code (software); standard guidelines; systematic data collection procedure","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A6IPV93K","conferencePaper","2014","Sasso, T. Dal; Lanza, M.","In #x2217;bug: Visual analytics of bug repositories","Software Maintenance, Reengineering and Reverse Engineering (CSMR-WCRE), 2014 Software Evolution Week - IEEE Conference on","","","10.1109/CSMR-WCRE.2014.6747208","","Bug tracking systems are used to track and store the defects reported during the life of software projects. The underlying repositories represent a valuable source of information used for example for defect prediction and program comprehension. However, bug tracking systems present the actual bugs essentially in textual form, which is not only cumbersome to navigate, but also hinders the understanding of the intricate pieces of information that revolve around software bugs. We present in*Bug, a web-based visual analytics platform to navigate and inspect bug repositories. in*Bug provides several interactive views to understand detailed information about the bugs and the people that report them. The tool can be downloaded at http://inbug.inf.usi.ch","2014-02","2016-03-14 21:39:05","2016-03-14 21:39:05","","415-419","","","","","","","","","","","","","","","","","","","","","","","","bug repositories; bug tracking systems; Complexity theory; Computer bugs; data visualisation; data visualization; defect prediction; in*Bug; information repositories; information storage; Navigation; program comprehension; program debugging; Software; software bugs; software projects; Software tools; Visual analytics; Web-based visual analytics platform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"59QFP4CX","conferencePaper","2012","Wu, X.; Wei, J.; Wang, X.","Debug Concurrent Programs with Visualization and Inference of Event Structure","Software Engineering Conference (APSEC), 2012 19th Asia-Pacific","","","10.1109/APSEC.2012.134","","Owing to the inherent non-determinism of concurrent programs, traditional debugging techniques are not sufficient, especially in the scene of postmortem debugging. Exploring defects through static analysis can avoid the high cost of failure reproduction. In this paper, we present a novel debugging method for concurrency bugs. We make use of information in bug reports and slicing techniques, construct an event structure model from Java program to reveal the program behaviors related to the suspicious variables and methods identified from bug reports. Utilize the nature of event structure, we extract a small but sufficient subset from all possible execution traces and visualize them with a graph. This method can effectively help to comprehend concurrent system and assist in locating concurrency bugs. We have implemented a tool called JESVisT (Java event structure visualization Tool) to support this method based on open-source projects Bandera and Indus.","2012-12","2016-03-14 21:39:05","2016-03-14 21:39:05","","683-692","","","1","","","","","","","","","","","","","","","","","","","","","Bandera; bug report; Computer bugs; concurrency bug; concurrency control; Concurrent computing; concurrent program; concurrent programs; concurrent system; Debug; Debugging; debugging method; debugging technique; event structure; event structure model; failure reproduction cost; graph visualization; Indus; Java; Java event structure visualization tool; Java program; JESVisT tool; open-source project; postmortem debugging; program behavior; program debugging; program diagnostics; program visualisation; public domain software; slicing technique; Software; static analysis; Testing; Visualization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6NGX3QF3","conferencePaper","2013","Hansson, D.; Uronen-Hansson, H.","Measuring the Gain of Automatic Debug","Microprocessor Test and Verification (MTV), 2013 14th International Workshop on","","","10.1109/MTV.2013.17","","The purpose of regression testing is to quickly catch any deterioration in quality of a product under development. The more frequently tests are run, the earlier new issues can be detected resulting in a larger burden for the engineers who need to manually debug all test failures, many of which are failing due to the same underlying bug. However, there are software tools that automatically debug the test failures back to the faulty change and notifies the engineer who made this change. By analyzing data from a real commercial ASIC project we aimed to measure whether bugs are fixed faster when using automatic debug tools compared to manual debugging. All bugs in an ASIC development project were analyzed over a period of 3 months in order to determine the time it took the bug to be fixed and to compare the results from both automatic and manual debug. By measuring the time from when the bug report was sent out by the automatic debug tool until the bug was fixed, we can show that bugs are fixed 4 times faster with automatic debug enabled. Bug fixing time was on average 5.7 hours with automatic debug and 23.0 hours for manual debug. The result was achieved by comparing bugs that were automatically debugged to those issues that could not be debugged by the tool, because those issues were outside the defined scope of the device under test. Such issues are still reported by the automatic debug tool but marked as requiring manual debug and is consequently a good point of comparison. A 4 times quicker bug fixing process is significant and can ultimately contribute to a shortening of a development project as the bug turnaround time is one of the key aspects defining the length of a project, especially in the later phase just before release.","2013-12","2016-03-14 21:39:05","2016-03-14 21:39:05","","19-22","","","","","","","","","","","","","","","","","","","","","","","","application specific integrated circuits; ASIC development project; automatic debug; automatic debug tools; bug fixing process; bug report; bug turnaround time; commercial ASIC project; Computer bugs; continuous integration; Delays; Electronic mail; integrated circuit testing; manual debugging; Manuals; program debugging; regression analysis; regression testing; Software tools; system-on-chip verification; test failures debug; Testing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N2S6KWBB","journalArticle","2005","Serrano, N.; Ciordia, I.","Bugzilla, ITracker, and other bug trackers","IEEE Software","","0740-7459","10.1109/MS.2005.32","","Bug-tracking helps the software developers in knowing what the error is, resolving it, and learning from it. Working on a software project includes managing the bugs we find. At first, we might list them on a spreadsheet. But when the number of bugs becomes too large and a lot of people must access and input data on them, we have to give up the spreadsheet and instead use a bug- or issue-tracking system. Many software projects reach this point, especially during testing and deployment when users tend to find an application's bugs. Nowadays we can choose among dozens of bug-tracking systems. This paper looks at two specific open source products and provides useful hints for working with any bug-tracking tool.","2005-03","2016-03-14 21:39:05","2016-03-14 21:39:05","","11-13","","2","22","","","","","","","","","","","","","","","","","","","","","Application software; bug database; bug tracker; bug-tracking system; bug-tracking tool; Computer bugs; Control systems; Filters; Information systems; issues database; Linux; NASA; open source product; open source software; program debugging; program diagnostics; program testing; public domain software; Software tools; Spatial databases","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"54RGK799","conferencePaper","2006","Ko, A. J.; Myers, B. A.; Chau, Duen Horng","A Linguistic Analysis of How People Describe Software Problems","Visual Languages and Human-Centric Computing, 2006. VL/HCC 2006. IEEE Symposium on","","","10.1109/VLHCC.2006.3","","There is little understanding of how people describe software problems, but a variety of tools solicit, manage, and analyze these descriptions in order to streamline software development. To inform the design of these tools and generate ideas for new ones, an study of nearly 200,000 bug report titles was performed. The titles of the reports generally described a software entity or behavior, its inadequacy, and an execution context, suggesting new designs for more structured report forms. About 95% of noun phrases referred to visible software entities, physical devices, or user actions, suggesting the feasibility of allowing users to select these entities in debuggers and other tools. Also, the structure of the titles exhibited sufficient regularity to parse with an accuracy of 89%, enabling a number of new automated analyses. These findings and others have many implications for tool design and software engineering","2006-09","2016-03-14 21:39:06","2016-03-14 21:39:06","","127-134","","","","","","","","","","","","","","","","","","","","","","","","computational linguistics; linguistic analysis; open source software; Programming; Software debugging; Software design; software development; software development management; software engineering; software maintenance; software problems; Software tools; tool design; Usability; User interfaces","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JR78UQKB","conferencePaper","2010","Stepalina, E.","SaaS support in software documentation systems","Software Engineering Conference (CEE-SECR), 2010 6th Central and Eastern European","","","10.1109/CEE-SECR.2010.5783175","","In recent days more and more software developments tools become distributed by the SaaS (Software-As-A Service) model alongside with ready-to-install products. The developers of task and bug tracking systems now offer their solutions by a monthly fee. For instance, JIRA Studio produced by Atlassian can be connected to a corporative domain by subscription. This scheme allows software companies to reduce costs at the project's start and get scalable resources in future. Software documentation systems can also be purchased by a subscription now. The effectiveness of their usage for various documentation development is interesting. There are four major types of documentation supporting the development process and resulted products: project, technical, code and user documentation. Each of this type claims specific requirements for the documentation tool. The requirement analysis shows that rented documentation systems are the most appropriate for user and technical documentation. There are two major classes of software documentation systems: 1) Wiki, 2) DITA-orientedXML CMS. The following wiki systems have a hosted version: commercial Confluence, Central Desktop, EditMe, Incentive, Netcipia, PBWiki, Wikia, Wikispaces; open source BusinessWiki, Metadot Wiki, MindTouch, Wagn, Wikidot. The richest by the functionality andplugin collection is Confluence produced by Atlassian. The following XML CMS are offered by a SaaS model (all are commercial): Astoria On Demand, DITA Exchange. DocZone. SaaS is optionally supported in Bluestream XDocs, Siberlogic SiberSafe, Trisoft Infoshare, Vasont, X-Hive Docato. As wiki system is a ready integrated environment for creating and publishing documentation, DITA-system consists not only of XML CMS. To deploy a DITA-system, you should have an XML editor, publisher and CMS. The listed CMS can be integrated with top DITA XML editors and provide an API to integrate with other editors. These CMS also have build-in tools to export documents in mu- - ltiple formats. However, the universal component architecture of DITA-systems makes the deployment and configuration more difficult than wiki implementation. Hosted documentation systems are offered by different prices. The offerings of top documentation systems are considered in this paper. Wiki subscription fees range from 4,95$ (EditMe) to 20$ (Confluence) per one user/month. XML CMS subscription price starts from 500$ per month and can reach 12000$ per month. These subscriptions have no fixed price; in each individual case the CMS vendor performs a specific project of a DITA-system implementation. Wiki rental costs approximate to CMS subscriptions' costs for large number of users, 500 and more. The advantages of renting a powerful documentation system for small and large project are the following: 1) Maximal functionality at a low affordable cost, 2) Platform independency and high system accessibility, 3) Document quality improvement at the expense of quality controlling tools application, 4) Higher effectiveness of documentation (content re-use, single source usage, automated tools for localization), 5) Organization of robust and scalable documentation process. As the SaaS business model becomes more popular, small companies get access to powerful software documentation systems, which are too expensive to purchase a standalone license at the startup. However, the system's access security, reliability and information confidentiality issues remain opened and controversial.","2010-10","2016-03-14 21:39:06","2016-03-14 21:39:06","","192-197","","","","","","","","","","","","","","","","","","","","","","","","Astoria On Demand; Atlassian; Bluestream XDocs; bug tracking systems; Central Desktop; cloud computing; Confluence; DITA Exchange; DITA-orientedXML CMS; Documentation; documentation publishing; document handling; DocZone; EditMe; Electronic publishing; Google; Incentive; Information services; Internet; JIRA Studio; Metadot Wiki; MindTouch; Netcipia; open source BusinessWiki; PBWiki; quality controlling tools application; ready-to-install products; requirement analysis; SaaS; SaaS business model; SaaS support; Siberlogic SiberSafe; software companies; software developments tools; Software documentation; software documentation systems; software engineering; Subscriptions; systems analysis; task tracking systems; Trisoft Infoshare; Wagn; Web sites; wiki; Wikia; Wikidot; Wikispaces; X-Hive Docato; XML; XML CMS; τasont","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X822M293","conferencePaper","2012","Knauss, E.; Damian, D.; Poo-Caamaño, G.; Cleland-Huang, J.","Detecting and classifying patterns of requirements clarifications","Requirements Engineering Conference (RE), 2012 20th IEEE International","","","10.1109/RE.2012.6345811","","In current project environments, requirements often evolve throughout the project and are worked on by stakeholders in large and distributed teams. Such teams often use online tools such as mailing lists, bug tracking systems or online discussion forums to communicate, clarify or coordinate work on requirements. In this kind of environment, the expected evolution from initial idea, through clarification, to a stable requirement, often stagnates. When project managers are not aware of underlying problems, development may proceed before requirements are fully understood and stabilized, leading to numerous implementation issues and often resulting in the need for early redesign and modification. In this paper, we present an approach to analyzing online requirements communication and a method for the detection and classification of clarification events in requirement discussions. We used our approach to analyze online requirements communication in the IBM^® Rational Team Concert^® (RTC) project and identified a set of six clarification patterns. Since a predominant amount of clarifications through the lifetime of a requirement is often indicative of problematic requirements, our approach lends support to project managers to assess, in real-time, the state of discussions around a requirement and promptly react to requirements problems.","2012-09","2016-03-14 21:39:07","2016-03-14 21:39:07","","251-260","","","","","","","","","","","","","","","","","","","","","","","","clarification event classification; clarification event detection; communication of requirements; Context; distributed processing; distributed requirements engineering; distributed teams; formal verification; IBM^® Rational Team Concert^® project; Manuals; Message systems; Natural languages; online requirement communication; pattern classification; project environments; Project management; project managers; requirement clarification pattern; requirements clarification patterns; RTC project; Software; systems analysis; Trajectory; Visualization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3NKWBV3Z","conferencePaper","2009","Ardagna, C. A.; Banzi, M.; Damiani, E.; Frati, F.","Assurance Process for Large Open Source Code Bases","Computational Science and Engineering, 2009. CSE '09. International Conference on","","","10.1109/CSE.2009.271","","Many organizations are investigating the possibility of adopting open source software or migrating their mission critical applications to open platforms. In this context, defining an assurance process for large open source code bases has becomes of paramount importance, and can help in filling the gap with proprietary solutions. In this paper, we discuss how assurance has become a primary requirement for organizations wishing to adopt open source products. Then, we describe how bug tracking and fixing can be enriched to support a more general cycle of assurance, and we evaluate how this process can be applied to large-scale open source projects like JADE and WADE.","2009-08","2016-03-14 21:39:07","2016-03-14 21:39:07","","412-417","","","3","","","","","","","","","","","","","","","","","","","","","bug fixing; bug tracking; Computer architecture; issue tracking; JADE; Kernel; large open source code bases; Linux; Mission critical systems; open source software; Opne Source; program debugging; Programming; public domain software; Security; software assurance; software engineering; software quality; Technological innovation; Telecommunication computing; WADE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BICUEQKU","conferencePaper","2015","Le, T. D. B.; Linares-Vasquez, M.; Lo, D.; Poshyvanyk, D.","RCLinker: Automated Linking of Issue Reports and Commits Leveraging Rich Contextual Information","Program Comprehension (ICPC), 2015 IEEE 23rd International Conference on","","","10.1109/ICPC.2015.13","","Links between issue reports and their corresponding commits in version control systems are often missing. However, these links are important for measuring the quality of various parts of a software system, predicting defects, and many other tasks. A number of existing approaches have been designed to solve this problem by automatically linking bug reports to source code commits via comparison of textual information in commit messages with textual contents in the bug reports. Yet, the effectiveness of these techniques is oftentimes sub optimal when commit messages are empty or only contain minimum information, this particular problem makes the process of recovering trace ability links between commits and bug reports particularly challenging. In this work, we aim at improving the effectiveness of existing bug linking techniques by utilizing rich contextual information. We rely on a recently proposed tool, namely Change Scribe, which generates commit messages containing rich contextual information by using a number of code summarization techniques. Our approach then extracts features from these automatically generated commit messages and bug reports and inputs them into a classification technique that creates a discriminative model used to predict if a link exists between a commit message and a bug report. We compared our approach, coined as RCLinker (Rich Context Linker), to MLink, which is an existing state-of-the-art bug linking approach. Our experiment results on bug reports from 6 software projects show that RCLinker can outperform MLink in terms of F-measure by 138.66%.","2015-05","2016-03-14 21:39:07","2016-03-14 21:39:07","","36-47","","","","","","","","","","","","","","","","","","","","","","","","automated bug issue report linking; automated source code commit linking; ChangeScribe; Classification; classification technique; code summarization techniques; commit messages; configuration management; Control systems; defect prediction; discriminative model; feature extraction; F-measure; Joining processes; Metadata; MLink; Predictive models; program debugging; program diagnostics; RCLinker; Recovering Missing Links; Rich-Context Linker; rich-contextual information leveraging; software projects; software quality; software system quality; source code (software); textual information; traceability links; Training; version control systems; XML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7M6E5FKE","conferencePaper","2015","White, Martin; Linares-Vásquez, Mario; Johnson, Peter; Bernal-Cárdenas, Carlos; Poshyvanyk, Denys","Generating Reproducible and Replayable Bug Reports from Android Application Crashes","Proceedings of the 2015 IEEE 23rd International Conference on Program Comprehension","","","","http://dl.acm.org/citation.cfm?id=2820282.2820291","","2015","2016-03-14 21:39:50","2016-03-14 21:41:04","","48–59","","","","","","","ICPC '15","","","","IEEE Press","Piscataway, NJ, USA","","","","","","","","","","","","Android; Android application crashes; Android (operating system); Androids; bug diagnosis; call stack; Computer crashes; crash and bug reports; CRASHDROID approach; crash report; Databases; Humanoid robots; incomplete-noninformative bug reports; issue tracking system; Kernel; kernel event trace; kernel event traces; method call traces; Mobile communication; natural language descriptions; Natural languages; open-source Android applications; program debugging; reproducibility; reproducible replayable bug report generation; software maintenance; stress-testing tool; traceability links","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
