"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"5KJ2K3CJ","conferencePaper","2008","Waiting, David; Good, Richard; Spiers, Richard; Ventura, Neco","Open Source Development Tools for IMS Research","Proceedings of the 4th International Conference on Testbeds and Research Infrastructures for the Development of Networks & Communities","978-963-9799-24-0","","","http://dl.acm.org/citation.cfm?id=1390576.1390627","","2008","2016-03-14 21:40:00","2016-03-14 21:40:00","","41:1–41:10","","","","","","","TridentCom '08","","","","ICST (Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering)","ICST, Brussels, Belgium, Belgium","","","","","","","","","","","","IMS; open source; testbed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QJGR5X96","journalArticle","2014","Zhang, Pingyu; Elbaum, Sebastian","Amplifying Tests to Validate Exception Handling Code: An Extended Study in the Mobile Application Domain","ACM Trans. Softw. Eng. Methodol.","","1049-331X","10.1145/2652483","http://doi.acm.org/10.1145/2652483","","2014-09","2016-03-14 21:40:01","2016-03-14 21:40:01","","32:1–32:28","","4","23","","","","","","","","","","","","","","","","","","","","","exception handling; mobile applications; test amplification; test case generation; Test transformation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GIWVT6QP","conferencePaper","2016","Sripada, Sai Krishna; Reddy, Y. Raghu; Khandelwal, Shivam","Architecting an Extensible Framework for Gamifying Software Engineering Concepts","Proceedings of the 9th India Software Engineering Conference","978-1-4503-4018-2","","10.1145/2856636.2856649","http://doi.acm.org/10.1145/2856636.2856649","","2016","2016-03-14 21:40:01","2016-03-14 21:40:01","","119–130","","","","","","","ISEC '16","","","","ACM","New York, NY, USA","","","","","","","","","","","","Architecture; Code review; Game Design Elements; Gamification; REST API; Services; Web Hooks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JE89B6MA","journalArticle","2013","Confer, William","Distributed Project Control Management: Using Fossil to Get Beyond Source Control","J. Comput. Sci. Coll.","","1937-4771","","http://dl.acm.org/citation.cfm?id=2460156.2460170","","2013-06","2016-03-14 21:40:02","2016-03-14 21:40:02","","67–68","","6","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7CPNH88U","conferencePaper","2015","Ruohonen, Jukka; Hyrynsalmi, Sami; Leppänen, Ville","Software Evolution and Time Series Volatility: An Empirical Exploration","Proceedings of the 14th International Workshop on Principles of Software Evolution","978-1-4503-3816-5","","10.1145/2804360.2804367","http://doi.acm.org/10.1145/2804360.2804367","","2015","2016-03-14 21:40:02","2016-03-14 21:40:02","","56–65","","","","","","","IWPSE 2015","","","","ACM","New York, NY, USA","","","","","","","","","","","","ARIMA; code churn; conditional variance; FreeBSD; GARCH; software evolution; time series analysis; volatility","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G57BTUC6","journalArticle","2014","Burdge, Darci; Postner, Lori; Ellis, Heidi J. C.; Hislop, Gregory W.","Preparing for Student Participation in HFOSS Projects: FOSS Tools and Techniques","J. Comput. Sci. Coll.","","1937-4771","","http://dl.acm.org/citation.cfm?id=2544322.2544338","","2014-01","2016-03-14 21:40:02","2016-03-14 21:40:02","","74–75","","3","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F3TKX4JT","conferencePaper","2013","Herzig, Kim; Just, Sascha; Zeller, Andreas","It&#039;s Not a Bug, It&#039;s a Feature: How Misclassification Impacts Bug Prediction","Proceedings of the 2013 International Conference on Software Engineering","978-1-4673-3076-3","","","http://dl.acm.org/citation.cfm?id=2486788.2486840","","2013","2016-03-14 21:40:02","2016-03-14 21:40:02","","392–401","","","","","","","ICSE '13","","","","IEEE Press","Piscataway, NJ, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NTSUIG2G","conferencePaper","2009","Knab, Patrick; Knab, Patrick; Pinzger, Martin","Smart Views for Analyzing Problem Reports: Tool Demo","Proceedings of the the 7th Joint Meeting of the European Software Engineering Conference and the ACM SIGSOFT Symposium on The Foundations of Software Engineering","978-1-60558-001-2","","10.1145/1595696.1595746","http://doi.acm.org/10.1145/1595696.1595746","","2009","2016-03-14 21:40:02","2016-03-14 21:40:02","","289–290","","","","","","","ESEC/FSE '09","","","","ACM","New York, NY, USA","","","","","","","","","","","","effort estimation; Process Metrics; Visualization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CGGBZQTD","conferencePaper","2014","Aggarwal, Karan; Hindle, Abram; Stroulia, Eleni","Co-evolution of Project Documentation and Popularity Within Github","Proceedings of the 11th Working Conference on Mining Software Repositories","978-1-4503-2863-0","","10.1145/2597073.2597120","http://doi.acm.org/10.1145/2597073.2597120","","2014","2016-03-14 21:40:02","2016-03-14 21:40:02","","360–363","","","","","","","MSR 2014","","","","ACM","New York, NY, USA","","","","","","","","","","","","Cross Correlation; Documentation Change; Popularity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XNGWRBAD","conferencePaper","2014","Romo, Bilyaminu Auwal; Capiluppi, Andrea; Hall, Tracy","Filling the Gaps of Development Logs and Bug Issue Data","Proceedings of The International Symposium on Open Collaboration","978-1-4503-3016-9","","10.1145/2641580.2641592","http://doi.acm.org/10.1145/2641580.2641592","","2014","2016-03-14 21:40:02","2016-03-14 21:40:02","","8:1–8:4","","","","","","","OpenSym '14","","","","ACM","New York, NY, USA","","","","","","","","","","","","bug-fixing commits; Bug traceability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"98T4TICV","conferencePaper","2010","Gonzalez-Barahona, Jesus M.; Robles, Gregorio; Dueñas, Santiago","Collecting Data About FLOSS Development: The FLOSSMetrics Experience","Proceedings of the 3rd International Workshop on Emerging Trends in Free/Libre/Open Source Software Research and Development","978-1-60558-978-7","","10.1145/1833272.1833278","http://doi.acm.org/10.1145/1833272.1833278","","2010","2016-03-14 21:40:02","2016-03-14 21:40:02","","29–34","","","","","","","FLOSS '10","","","","ACM","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ADIUAVIM","conferencePaper","2008","Holmes, Reid; Begel, Andrew","Deep Intellisense: A Tool for Rehydrating Evaporated Information","Proceedings of the 2008 International Working Conference on Mining Software Repositories","978-1-60558-024-1","","10.1145/1370750.1370755","http://doi.acm.org/10.1145/1370750.1370755","","2008","2016-03-14 21:40:02","2016-03-14 21:40:02","","23–26","","","","","","","MSR '08","","","","ACM","New York, NY, USA","","","","","","","","","","","","code investigation; mining repositories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P348NEV5","conferencePaper","2014","Gupta, Shrinath; Singh, Himanshu Kumar; Venkatasubramanyam, Radhika D.; Uppili, Umesh","SCQAM: A Scalable Structured Code Quality Assessment Method for Industrial Software","Proceedings of the 22Nd International Conference on Program Comprehension","978-1-4503-2879-1","","10.1145/2597008.2597806","http://doi.acm.org/10.1145/2597008.2597806","","2014","2016-03-14 21:40:02","2016-03-14 21:40:02","","244–252","","","","","","","ICPC 2014","","","","ACM","New York, NY, USA","","","","","","","","","","","","Code Analysis Tools; Software Code Assessment Method; Software Code Quality; Software Product Quality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4CICGJ2Z","conferencePaper","2011","Wang, Jianguo; Sarma, Anita","Which Bug Should I Fix: Helping New Developers Onboard a New Project","Proceedings of the 4th International Workshop on Cooperative and Human Aspects of Software Engineering","978-1-4503-0576-1","","10.1145/1984642.1984661","http://doi.acm.org/10.1145/1984642.1984661","","2011","2016-03-14 21:40:03","2016-03-14 21:40:03","","76–79","","","","","","","CHASE '11","","","","ACM","New York, NY, USA","","","","","","","","","","","","bug search; new developer; socio-technical dependency","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HDEKDXG6","conferencePaper","2010","Helming, Jonas; Koegel, Maximilian","Managing Iterations with UNICASE","Proceedings of the 32Nd ACM/IEEE International Conference on Software Engineering - Volume 2","978-1-60558-719-6","","10.1145/1810295.1810367","http://doi.acm.org/10.1145/1810295.1810367","","2010","2016-03-14 21:40:03","2016-03-14 21:41:11","","313–314","","","","","","","ICSE '10","","","","ACM","New York, NY, USA","","","","","","","","","","","","Analytical models; bug report; computer aided software engineering; Conferences; formal specification; iteration management; iteration planning; Planning; program debugging; Project management; requirements; Software; software development management; software engineering; software project; specification; System analysis and design; task; UNICASE; unified CASE tool; Unified modeling language","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I7C77PPC","conferencePaper","2014","Xie, Jialiang; Zheng, Qimu; Zhou, Minghui; Mockus, Audris","Product Assignment Recommender","Companion Proceedings of the 36th International Conference on Software Engineering","978-1-4503-2768-8","","10.1145/2591062.2591073","http://doi.acm.org/10.1145/2591062.2591073","","2014","2016-03-14 21:40:03","2016-03-14 21:40:03","","556–559","","","","","","","ICSE Companion 2014","","","","ACM","New York, NY, USA","","","","","","","","","","","","Data Quality; Product Assignment; Quality Monitoring","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8B6NIT65","journalArticle","2012","Murray, Meg","Implementing a Software Development Production Environment for Student Use: Advantages and Challenges","J. Comput. Sci. Coll.","","1937-4771","","http://dl.acm.org/citation.cfm?id=2382887.2382922","","2012-12","2016-03-14 21:40:03","2016-03-14 21:40:03","","225–231","","2","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FR456I6Q","conferencePaper","2015","Gonzalez-Barahona, Jesus M.; Robles, Gregorio; Izquierdo-Cortazar, Daniel","The MetricsGrimoire Database Collection","Proceedings of the 12th Working Conference on Mining Software Repositories","","","","http://dl.acm.org/citation.cfm?id=2820518.2820592","","2015","2016-03-14 21:40:03","2016-03-14 21:40:03","","478–481","","","","","","","MSR '15","","","","IEEE Press","Piscataway, NJ, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E4K9ZFFJ","conferencePaper","2015","Sureka, Ashish; Kumar, Atul; Gupta, Shrinath","Ahaan: Software Process Intelligence: Mining Software Process Data for Extracting Actionable Information","Proceedings of the 8th India Software Engineering Conference","978-1-4503-3432-7","","10.1145/2723742.2723763","http://doi.acm.org/10.1145/2723742.2723763","","2015","2016-03-14 21:40:03","2016-03-14 21:40:03","","198–199","","","","","","","ISEC '15","","","","ACM","New York, NY, USA","","","","","","","","","","","","Automated Software Engineering; Business Process Intelligence (BPI); mining software repositories; process mining; Software Process Intelligence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"68T92752","conferencePaper","2014","Duc, Anh Nguyen; Mockus, Audris; Hackbarth, Randy; Palframan, John","Forking and Coordination in Multi-platform Development: A Case Study","Proceedings of the 8th ACM/IEEE International Symposium on Empirical Software Engineering and Measurement","978-1-4503-2774-9","","10.1145/2652524.2652546","http://doi.acm.org/10.1145/2652524.2652546","","2014","2016-03-14 21:40:03","2016-03-14 21:40:03","","59:1–59:10","","","","","","","ESEM '14","","","","ACM","New York, NY, USA","","","","","","","","","","","","coordination; empirical study; fork; multiple platform development","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9Z7U866B","conferencePaper","2014","Concas, Giulio; Monni, Cristina; Orrù, Matteo; Tonelli, Roberto","Clustering of Defects in Java Software Systems","Proceedings of the 5th International Workshop on Emerging Trends in Software Metrics","978-1-4503-2854-8","","10.1145/2593868.2593879","http://doi.acm.org/10.1145/2593868.2593879","","2014","2016-03-14 21:40:04","2016-03-14 21:40:04","","59–65","","","","","","","WETSoM 2014","","","","ACM","New York, NY, USA","","","","","","","","","","","","Bugs; Clustering; Software Networks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JAS2MXIV","conferencePaper","2014","Mittal, Megha; Sureka, Ashish","Process Mining Software Repositories from Student Projects in an Undergraduate Software Engineering Course","Companion Proceedings of the 36th International Conference on Software Engineering","978-1-4503-2768-8","","10.1145/2591062.2591152","http://doi.acm.org/10.1145/2591062.2591152","","2014","2016-03-14 21:40:04","2016-03-14 21:40:04","","344–353","","","","","","","ICSE Companion 2014","","","","ACM","New York, NY, USA","","","","","","","","","","","","Education Data Mining; Learning Analytic; mining software repositories; process mining; Software Engineering Education","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PSUW566C","conferencePaper","2013","Mockus, Audris; Hackbarth, Randy; Palframan, John","Risky Files: An Approach to Focus Quality Improvement Effort","Proceedings of the 2013 9th Joint Meeting on Foundations of Software Engineering","978-1-4503-2237-9","","10.1145/2491411.2494572","http://doi.acm.org/10.1145/2491411.2494572","","2013","2016-03-14 21:40:04","2016-03-14 21:40:04","","691–694","","","","","","","ESEC/FSE 2013","","","","ACM","New York, NY, USA","","","","","","","","","","","","defect prevention; defect tracking; risky file analysis; Software quality assurance (SQA); version control","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DZISSM3S","conferencePaper","2008","Storey, Margaret-Anne; Ryall, Jody; Bull, R. Ian; Myers, Del; Singer, Janice","TODO or to Bug: Exploring How Task Annotations Play a Role in the Work Practices of Software Developers","Proceedings of the 30th International Conference on Software Engineering","978-1-60558-079-1","","10.1145/1368088.1368123","http://doi.acm.org/10.1145/1368088.1368123","","2008","2016-03-14 21:40:04","2016-03-14 21:41:17","","251–260","","","","","","","ICSE '08","","","","ACM","New York, NY, USA","","","","","","","","","","","","collaborative activity; Collaborative software; Collaborative tools; Collaborative work; Embedded software; groupware; open source projects; open source software; program debugging; Programming profession; Project management; Protocols; public domain software; software developers; software development management; Software tools; source code comments; task analysis; task annotations; task management; To Bug; TODO; work practices","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49E8ANQV","conferencePaper","2014","Brindescu, Caius; Codoban, Mihai; Shmarkatiuk, Sergii; Dig, Danny","How Do Centralized and Distributed Version Control Systems Impact Software Changes?","Proceedings of the 36th International Conference on Software Engineering","978-1-4503-2756-5","","10.1145/2568225.2568322","http://doi.acm.org/10.1145/2568225.2568322","","2014","2016-03-14 21:40:04","2016-03-14 21:40:04","","322–333","","","","","","","ICSE 2014","","","","ACM","New York, NY, USA","","","","","","","","","","","","Centralized Version Control; Distributed Version Control; Software Change; version control","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FMW5A4XN","conferencePaper","2013","Sánchez, Ana B.; Segura, Sergio; Ruiz-Cortés, Antonio","The Drupal Framework: A Case Study to Evaluate Variability Testing Techniques","Proceedings of the Eighth International Workshop on Variability Modelling of Software-Intensive Systems","978-1-4503-2556-1","","10.1145/2556624.2556638","http://doi.acm.org/10.1145/2556624.2556638","","2013","2016-03-14 21:40:04","2016-03-14 21:40:04","","11:1–11:8","","","","","","","VaMoS '14","","","","ACM","New York, NY, USA","","","","","","","","","","","","automated testing; feature model; test case prioritization; test case selection; Testing; variability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HGHEMAZT","conferencePaper","2014","Gupta, Monika","Nirikshan: Process Mining Software Repositories to Identify Inefficiencies, Imperfections, and Enhance Existing Process Capabilities","Companion Proceedings of the 36th International Conference on Software Engineering","978-1-4503-2768-8","","10.1145/2591062.2591080","http://doi.acm.org/10.1145/2591062.2591080","","2014","2016-03-14 21:40:04","2016-03-14 21:40:04","","658–661","","","","","","","ICSE Companion 2014","","","","ACM","New York, NY, USA","","","","","","","","","","","","Business Process Intelligence; empirical software engineering and measurements; mining software repositories; Open-source software; process mining","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5MKHXME7","journalArticle","2013","Monperrus, Martin; Mezini, Mira","Detecting Missing Method Calls As Violations of the Majority Rule","ACM Trans. Softw. Eng. Methodol.","","1049-331X","10.1145/2430536.2430541","http://doi.acm.org/10.1145/2430536.2430541","","2013-03","2016-03-14 21:40:05","2016-03-14 21:40:05","","7:1–7:25","","1","22","","","","","","","","","","","","","","","","","","","","","Bugdetection; data mining; static analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WI635JW4","conferencePaper","2015","Delaitre, Aurelien; Stivalet, Bertrand; Fong, Elizabeth; Okun, Vadim","Evaluating Bug Finders: Test and Measurement of Static Code Analyzers","Proceedings of the First International Workshop on Complex faUlts and Failures in LargE Software Systems","","","","http://dl.acm.org/citation.cfm?id=2819419.2819423","","2015","2016-03-14 21:40:05","2016-03-14 21:40:05","","14–20","","","","","","","COUFLESS '15","","","","IEEE Press","Piscataway, NJ, USA","","","","","","","","","","","","software assurance; software faults; software vulnerability; static analysis tools","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RSCJJI8Q","conferencePaper","2007","Conlon, Matthew J.","Overhaul Your Helpdesk Ticketing System","Proceedings of the 35th Annual ACM SIGUCCS Fall Conference","978-1-59593-634-9","","10.1145/1294046.1294056","http://doi.acm.org/10.1145/1294046.1294056","","2007","2016-03-14 21:40:05","2016-03-14 21:40:05","","37–40","","","","","","","SIGUCCS '07","","","","ACM","New York, NY, USA","","","","","","","","","","","","customer support; desktop support; helpdesk; incident; Issue; knowledge base; problem; request; service desk; ticket; ticketing system; tracking; web-based software; work request","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C9QR3JUA","conferencePaper","2014","Dit, Bogdan; Wagner, Michael; Wen, Shasha; Wang, Weilin; Linares-Vásquez, Mario; Poshyvanyk, Denys; Kagdi, Huzefa","ImpactMiner: A Tool for Change Impact Analysis","Companion Proceedings of the 36th International Conference on Software Engineering","978-1-4503-2768-8","","10.1145/2591062.2591064","http://doi.acm.org/10.1145/2591062.2591064","","2014","2016-03-14 21:40:05","2016-03-14 21:40:05","","540–543","","","","","","","ICSE Companion 2014","","","","ACM","New York, NY, USA","","","","","","","","","","","","Change impact analysis; dynamic analysis; Information retrieval; repository mining; subversion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KZGP55VF","conferencePaper","2012","Keivanloo, Iman; Forbes, Christopher; Hmood, Aseel; Erfani, Mostafa; Neal, Christopher; Peristerakis, George; Rilling, Juergen","A Linked Data Platform for Mining Software Repositories","Proceedings of the 9th IEEE Working Conference on Mining Software Repositories","978-1-4673-1761-0","","","http://dl.acm.org/citation.cfm?id=2664446.2664451","","2012","2016-03-14 21:40:05","2016-03-14 21:40:52","","32–35","","","","","","","MSR '12","","","","IEEE Press","Piscataway, NJ, USA","","","","","","","","","","","","Cloning; code clones; collaborative platform; Communities; data mining; Encyclopedias; fact sharing; Licenses; Linked Data; linked data platform; mining software repositories; online software ecosystem linked data platform; on-the-fly inter-dataset integration; Ontologies; Software; software datasets; software licenses; software mining; software packages; software repositories; source code statements; value added information","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JNH2R8PP","conferencePaper","2014","Kim, William; Chung, Sam; Endicott-Popovsky, Barbara","Software Architecture Model Driven Reverse Engineering Approach to Open Source Software Development","Proceedings of the 3rd Annual Conference on Research in Information Technology","978-1-4503-2711-4","","10.1145/2656434.2656440","http://doi.acm.org/10.1145/2656434.2656440","","2014","2016-03-14 21:40:05","2016-03-14 21:40:05","","9–14","","","","","","","RIIT '14","","","","ACM","New York, NY, USA","","","","","","","","","","","","model-driven software engineering; open source software development; software architecture documentation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5RQCPCZB","conferencePaper","2015","Beck, Fabian; Dit, Bogdan; Velasco-Madden, Jaleo; Weiskopf, Daniel; Poshyvanyk, Denys","Rethinking User Interfaces for Feature Location","Proceedings of the 2015 IEEE 23rd International Conference on Program Comprehension","","","","http://dl.acm.org/citation.cfm?id=2820282.2820304","","2015","2016-03-14 21:40:05","2016-03-14 21:40:05","","151–162","","","","","","","ICPC '15","","","","IEEE Press","Piscataway, NJ, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAAMMQQG","conferencePaper","2010","Monperrus, Martin; Bruch, Marcel; Mezini, Mira","Detecting Missing Method Calls in Object-oriented Software","Proceedings of the 24th European Conference on Object-oriented Programming","3-642-14106-4 978-3-642-14106-5","","","http://dl.acm.org/citation.cfm?id=1883978.1883982","","2010","2016-03-14 21:40:05","2016-03-14 21:40:05","","2–25","","","","","","","ECOOP'10","","","","Springer-Verlag","Berlin, Heidelberg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DKVBTDQZ","conferencePaper","2014","Gunawi, Haryadi S.; Hao, Mingzhe; Leesatapornwongsa, Tanakorn; Patana-anake, Tiratat; Do, Thanh; Adityatama, Jeffry; Eliazar, Kurnia J.; Laksono, Agung; Lukman, Jeffrey F.; Martin, Vincentius; Satria, Anang D.","What Bugs Live in the Cloud? A Study of 3000+ Issues in Cloud Systems","Proceedings of the ACM Symposium on Cloud Computing","978-1-4503-3252-1","","10.1145/2670979.2670986","http://doi.acm.org/10.1145/2670979.2670986","","2014","2016-03-14 21:40:05","2016-03-14 21:40:05","","7:1–7:14","","","","","","","SOCC '14","","","","ACM","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6ZTR3W98","conferencePaper","2015","Sridhara, Giriprasad; Sinha, Vibha Singhal; Mani, Senthil","Naturalness of Natural Language Artifacts in Software","Proceedings of the 8th India Software Engineering Conference","978-1-4503-3432-7","","10.1145/2723742.2723758","http://doi.acm.org/10.1145/2723742.2723758","","2015","2016-03-14 21:40:06","2016-03-14 21:40:06","","156–165","","","","","","","ISEC '15","","","","ACM","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9TXF4XAK","conferencePaper","1990","Humphrey, Watts","Review of the State-of-the-art (Session Summary)","Proceedings of the 5th International Software Process Workshop on Experience with Software Process Models","0-8186-2104-4","","","http://dl.acm.org/citation.cfm?id=317498.317687","","1990","2016-03-14 21:40:06","2016-03-14 21:40:06","","7–11","","","","","","","ISPW '90","","","","IEEE Computer Society Press","Los Alamitos, CA, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VS8T9DDX","journalArticle","2012","Gu, Zhongxian; Barr, Earl T.; Schleck, Drew; Su, Zhendong","Reusing Debugging Knowledge via Trace-based Bug Search","SIGPLAN Not.","","0362-1340","10.1145/2398857.2384684","http://doi.acm.org/10.1145/2398857.2384684","","2012-10","2016-03-14 21:40:06","2016-03-14 21:40:06","","927–942","","10","47","","","","","","","","","","","","","","","","","","","","","oscilloscope; reusing debugging knowledge","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I8SJQQRJ","conferencePaper","2012","Gu, Zhongxian; Barr, Earl T.; Schleck, Drew; Su, Zhendong","Reusing Debugging Knowledge via Trace-based Bug Search","Proceedings of the ACM International Conference on Object Oriented Programming Systems Languages and Applications","978-1-4503-1561-6","","10.1145/2384616.2384684","http://doi.acm.org/10.1145/2384616.2384684","","2012","2016-03-14 21:40:06","2016-03-14 21:40:06","","927–942","","","","","","","OOPSLA '12","","","","ACM","New York, NY, USA","","","","","","","","","","","","oscilloscope; reusing debugging knowledge","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9HUKT6DK","journalArticle","1999","Kuhn, D. Richard","Fault Classes and Error Detection Capability of Specification-based Testing","ACM Trans. Softw. Eng. Methodol.","","1049-331X","10.1145/322993.322996","http://doi.acm.org/10.1145/322993.322996","","1999-10","2016-03-14 21:40:06","2016-03-14 21:40:06","","411–424","","4","8","","","","","","","","","","","","","","","","","","","","","Testing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZF45HJ9P","conferencePaper","2010","Zamfir, Cristian; Candea, George","Execution Synthesis: A Technique for Automated Software Debugging","Proceedings of the 5th European Conference on Computer Systems","978-1-60558-577-2","","10.1145/1755913.1755946","http://doi.acm.org/10.1145/1755913.1755946","","2010","2016-03-14 21:40:06","2016-03-14 21:40:06","","321–334","","","","","","","EuroSys '10","","","","ACM","New York, NY, USA","","","","","","","","","","","","automated debugging; symbolic execution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H9EI9HTK","journalArticle","1992","Goldberg, David; Nichols, David; Oki, Brian M.; Terry, Douglas","Using Collaborative Filtering to Weave an Information Tapestry","Commun. ACM","","0001-0782","10.1145/138859.138867","http://doi.acm.org/10.1145/138859.138867","","1992-12","2016-03-14 21:40:07","2016-03-14 21:40:07","","61–70","","12","35","","","","","","","","","","","","","","","","","","","","","information filtering; tapestry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GCWHW67T","conferencePaper","2011","Pathak, Abhinav; Hu, Y. Charlie; Zhang, Ming","Bootstrapping Energy Debugging on Smartphones: A First Look at Energy Bugs in Mobile Devices","Proceedings of the 10th ACM Workshop on Hot Topics in Networks","978-1-4503-1059-8","","10.1145/2070562.2070567","http://doi.acm.org/10.1145/2070562.2070567","","2011","2016-03-14 21:40:07","2016-03-14 21:40:07","","5:1–5:6","","","","","","","HotNets-X","","","","ACM","New York, NY, USA","","","","","","","","","","","","ebug; energy; energy bug","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
